6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,1.472000000000000064e+01,1.810000000000000142e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000000e+00,1.291999999999999993e+01,1.614000000000000057e+01
8.199999999999999512e-01,6.125000000000000000e+02,3.185000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,5.000000000000000000e+00,2.517000000000000171e+01,2.607999999999999829e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.138000000000000078e+01,1.453999999999999915e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000000e+00,3.275000000000000000e+01,3.100000000000000000e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.032000000000000028e+01,1.357000000000000028e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,1.516000000000000014e+01,1.948000000000000043e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,1.450000000000000000e+01,1.703000000000000114e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,2.632999999999999829e+01,2.735999999999999943e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000000e+00,1.300000000000000000e+01,1.586999999999999922e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,2.646000000000000085e+01,2.739999999999999858e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,2.807000000000000028e+01,3.414000000000000057e+01
9.799999999999999822e-01,5.145000000000000000e+02,2.940000000000000000e+02,1.102500000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,3.268999999999999773e+01,3.324000000000000199e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,2.887999999999999901e+01,3.253999999999999915e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000000e+00,1.530000000000000071e+01,1.814999999999999858e+01
7.900000000000000355e-01,6.370000000000000000e+02,3.430000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,3.711999999999999744e+01,3.528000000000000114e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000000e+00,1.508999999999999986e+01,1.835999999999999943e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,1.015000000000000036e+01,1.335999999999999943e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,3.932000000000000028e+01,3.817000000000000171e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.516000000000000014e+01,1.923999999999999844e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,3.564000000000000057e+01,3.728000000000000114e+01
9.799999999999999822e-01,5.145000000000000000e+02,2.940000000000000000e+02,1.102500000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,2.430999999999999872e+01,2.562999999999999901e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.521000000000000085e+01,1.932000000000000028e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e+00,1.416999999999999993e+01,1.694000000000000128e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e-01,5.000000000000000000e+00,1.292999999999999972e+01,1.583000000000000007e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000000e+00,1.217999999999999972e+01,1.502999999999999936e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e+00,3.471999999999999886e+01,3.878999999999999915e+01
8.199999999999999512e-01,6.125000000000000000e+02,3.185000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,2.537000000000000099e+01,2.694999999999999929e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.246000000000000085e+01,3.364000000000000057e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.047000000000000064e+01,1.365000000000000036e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e+00,3.567000000000000171e+01,3.393999999999999773e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000000e+00,1.461999999999999922e+01,1.721999999999999886e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.133000000000000007e+01,1.500000000000000000e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.994999999999999929e+01,2.196999999999999886e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,1.685999999999999943e+01,2.028000000000000114e+01
8.199999999999999512e-01,6.125000000000000000e+02,3.185000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,2.517000000000000171e+01,2.641000000000000014e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.046000000000000085e+01,1.372000000000000064e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.541000000000000014e+01,1.923000000000000043e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,2.805000000000000071e+01,3.390999999999999659e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.476999999999999957e+01,2.978999999999999915e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,1.300999999999999979e+01,1.580000000000000071e+01
8.199999999999999512e-01,6.125000000000000000e+02,3.185000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.598000000000000043e+01,2.492999999999999972e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,3.613000000000000256e+01,3.757999999999999829e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.113000000000000078e+01,1.460999999999999943e+01
9.799999999999999822e-01,5.145000000000000000e+02,2.940000000000000000e+02,1.102500000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,2.403999999999999915e+01,2.617999999999999972e+01
7.900000000000000355e-01,6.370000000000000000e+02,3.430000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.962999999999999901e+01,3.092999999999999972e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000000e+00,1.528999999999999915e+01,1.789000000000000057e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000000e+00,3.169000000000000128e+01,3.711999999999999744e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000000e+00,1.443999999999999950e+01,1.732000000000000028e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,1.523000000000000043e+01,1.814000000000000057e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e+00,1.436999999999999922e+01,1.653999999999999915e+01
6.199999999999999956e-01,8.085000000000000000e+02,3.675000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000000e+00,1.676999999999999957e+01,1.678999999999999915e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,1.516000000000000014e+01,1.914000000000000057e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.231000000000000227e+01,3.425000000000000000e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,3.665999999999999659e+01,3.592000000000000171e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000000e+00,1.453999999999999915e+01,1.680999999999999872e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,3.324000000000000199e+01,3.450000000000000000e+01
7.399999999999999911e-01,6.860000000000000000e+02,2.450000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,1.038000000000000078e+01,1.349000000000000021e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000000e+00,1.273000000000000043e+01,1.566000000000000014e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,1.516000000000000014e+01,1.703999999999999915e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,1.523000000000000043e+01,1.803000000000000114e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,2.866000000000000014e+01,3.472999999999999687e+01
7.900000000000000355e-01,6.370000000000000000e+02,3.430000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,3.981000000000000227e+01,3.775999999999999801e+01
8.599999999999999867e-01,5.880000000000000000e+02,2.940000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,3.005000000000000071e+01,2.860999999999999943e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.167999999999999972e+01,1.390000000000000036e+01
6.899999999999999467e-01,7.350000000000000000e+02,2.940000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,5.000000000000000000e+00,1.211999999999999922e+01,1.497000000000000064e+01
6.400000000000000133e-01,7.840000000000000000e+02,3.430000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000000e+00,1.662000000000000099e+01,1.989999999999999858e+01
6.199999999999999956e-01,8.085000000000000000e+02,3.675000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.296000000000000085e+01,1.433999999999999986e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000000e+00,3.695000000000000284e+01,3.720000000000000284e+01
8.199999999999999512e-01,6.125000000000000000e+02,3.185000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.705000000000000071e+01,2.376999999999999957e+01
7.600000000000000089e-01,6.615000000000000000e+02,4.165000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,3.889000000000000057e+01,3.965999999999999659e+01
6.199999999999999956e-01,8.085000000000000000e+02,3.675000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,1.511999999999999922e+01,1.594999999999999929e+01
9.000000000000000222e-01,5.635000000000000000e+02,3.185000000000000000e+02,1.225000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,3.347999999999999687e+01,3.317000000000000171e+01
6.199999999999999956e-01,8.085000000000000000e+02,3.675000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,1.273000000000000043e+01,1.389000000000000057e+01
6.199999999999999956e-01,8.085000000000000000e+02,3.675000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,1.433999999999999986e+01,1.496000000000000085e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.099999999999999645e+00,1.223000000000000043e+01
6.600000000000000311e-01,7.595000000000000000e+02,3.185000000000000000e+02,2.205000000000000000e+02,3.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01,3.000000000000000000e+00,1.283999999999999986e+01,1.626000000000000156e+01
9.799999999999999822e-01,5.145000000000000000e+02,2.940000000000000000e+02,1.102500000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555000000000000071e+01,2.132999999999999829e+01
